frame,person_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,True,783.4417114257812,146.1830291748047,0.7714201807975769,784.68896484375,140.32664489746094,0.865287184715271,0.0,0.0,0.24960392713546753,795.4517211914062,134.7257537841797,0.9409281611442566,0.0,0.0,0.09322219341993332,820.1759643554688,155.35279846191406,0.9959413409233093,812.2374267578125,154.03562927246094,0.9544856548309326,822.848388671875,196.0092315673828,0.9879881143569946,813.3513793945312,192.91824340820312,0.5220596790313721,797.0418090820312,222.374267578125,0.9570452570915222,0.0,0.0,0.49629175662994385,844.8876342773438,228.9565887451172,0.9950423240661621,836.8115844726562,227.51776123046875,0.9831243753433228,850.0220947265625,292.15313720703125,0.9902091026306152,812.3071899414062,289.5523986816406,0.9618008732795715,878.16015625,350.3176574707031,0.9732735753059387,816.3124389648438,345.45318603515625,0.9310760498046875
1,True,783.4417114257812,146.18490600585938,0.771340548992157,784.6884155273438,140.3280792236328,0.8652424812316895,0.0,0.0,0.24954690039157867,795.4510498046875,134.72613525390625,0.9409051537513733,0.0,0.0,0.09319841116666794,820.1795654296875,155.35186767578125,0.9959381818771362,812.2349853515625,154.03726196289062,0.9544532895088196,822.8607788085938,196.00584411621094,0.9879797697067261,813.3499755859375,192.9192352294922,0.5219061970710754,797.0678100585938,222.37693786621094,0.9570209383964539,0.0,0.0,0.4961552619934082,844.890380859375,228.95462036132812,0.9950390458106995,836.8114013671875,227.51715087890625,0.9831136465072632,850.0242919921875,292.15081787109375,0.990204930305481,812.3109741210938,289.5517578125,0.9617863297462463,878.1573486328125,350.31878662109375,0.9732683897018433,816.3169555664062,345.4566650390625,0.9310643076896667
2,True,783.4404296875,146.18429565429688,0.7713257074356079,784.6871948242188,140.32774353027344,0.865236759185791,0.0,0.0,0.2495155781507492,795.4500732421875,134.7262725830078,0.9409137964248657,0.0,0.0,0.09319319576025009,820.1771850585938,155.35226440429688,0.9959385395050049,812.2372436523438,154.03504943847656,0.9544544816017151,822.8558349609375,196.00685119628906,0.9879804253578186,813.3519897460938,192.91549682617188,0.5218968987464905,797.0606689453125,222.37693786621094,0.9570209383964539,0.0,0.0,0.4961409270763397,844.8887939453125,228.95457458496094,0.9950394034385681,836.8126831054688,227.51609802246094,0.9831141233444214,850.0252685546875,292.15264892578125,0.9902050495147705,812.3133544921875,289.5522766113281,0.9617859721183777,878.1583251953125,350.3206787109375,0.9732679128646851,816.31787109375,345.4564208984375,0.9310622215270996
3,True,783.05419921875,142.663330078125,0.7459824085235596,784.3128662109375,136.5254669189453,0.8615869879722595,0.0,0.0,0.2018359750509262,796.21240234375,131.73583984375,0.951126754283905,0.0,0.0,0.06885085999965668,824.7520751953125,154.83143615722656,0.9960669875144958,814.8235473632812,154.95242309570312,0.9496470093727112,833.5192260742188,195.62457275390625,0.9889515042304993,0.0,0.0,0.49152490496635437,811.9747924804688,225.04376220703125,0.9587412476539612,0.0,0.0,0.46683892607688904,844.0538330078125,232.74513244628906,0.9951996803283691,835.617431640625,231.71397399902344,0.9825804829597473,851.6624145507812,294.80108642578125,0.9900614023208618,815.73779296875,292.925537109375,0.9592635035514832,879.0543823242188,350.5014953613281,0.9720557928085327,822.7952270507812,347.44921875,0.9255518913269043
4,True,794.8130493164062,140.2093048095703,0.7758234143257141,796.4234619140625,133.7723846435547,0.8610243201255798,0.0,0.0,0.2565125823020935,809.88232421875,128.303466796875,0.9267786145210266,0.0,0.0,0.07120111584663391,840.4526977539062,152.041259765625,0.9959617257118225,813.9691772460938,154.29888916015625,0.9579209089279175,857.170166015625,196.207275390625,0.9907805323600769,809.8328247070312,196.41796875,0.6299782991409302,848.9313354492188,231.29159545898438,0.9698090553283691,799.6732177734375,222.23675537109375,0.6077994108200073,848.65283203125,236.47348022460938,0.9961798191070557,831.0147094726562,236.49368286132812,0.9873285293579102,856.4072265625,299.1371154785156,0.9903884530067444,822.1829833984375,298.67083740234375,0.9649403691291809,874.7269287109375,355.1803283691406,0.9691115021705627,830.0277709960938,354.02838134765625,0.9244410991668701
5,True,806.1474609375,134.5948486328125,0.7917022109031677,808.3345336914062,128.25331115722656,0.8544488549232483,0.0,0.0,0.3048388659954071,821.7008666992188,124.08283996582031,0.8997623920440674,0.0,0.0,0.08215595036745071,849.022705078125,149.6077423095703,0.9957473874092102,816.7907104492188,152.36952209472656,0.9634190201759338,864.0265502929688,194.09756469726562,0.9906762838363647,812.4964599609375,193.9354705810547,0.6996623873710632,852.9149780273438,228.0603790283203,0.9725282788276672,803.5840454101562,219.86961364746094,0.6810833215713501,851.9508056640625,233.19027709960938,0.9968132376670837,830.3368530273438,233.28892517089844,0.990259051322937,858.1154174804688,294.395263671875,0.9925409555435181,822.2659301757812,293.8934326171875,0.9750072956085205,875.6632690429688,351.1510925292969,0.9764428734779358,830.389404296875,349.71661376953125,0.9452890753746033
6,True,819.0277099609375,128.39744567871094,0.9423938989639282,822.2604370117188,122.44142150878906,0.9536945819854736,815.4047241210938,123.82150268554688,0.6749930381774902,836.2762451171875,119.32308959960938,0.9335271716117859,0.0,0.0,0.18496067821979523,860.975830078125,146.66299438476562,0.9981405735015869,820.6585693359375,149.18646240234375,0.9880109429359436,876.5366821289062,193.27822875976562,0.9934280514717102,813.87548828125,191.9458465576172,0.8487172722816467,872.8775024414062,231.67071533203125,0.9822397232055664,809.4959716796875,223.38006591796875,0.8283014297485352,857.2705688476562,231.91860961914062,0.9983219504356384,829.8087768554688,231.46546936035156,0.9955381751060486,863.9132080078125,290.0368957519531,0.9964964985847473,818.986328125,289.0210876464844,0.989953339099884,870.419189453125,344.7779235839844,0.988310694694519,811.2589111328125,341.7211608886719,0.9755455851554871
7,True,819.0344848632812,128.42483520507812,0.941788375377655,822.2528686523438,122.47185516357422,0.9532431960105896,815.4208374023438,123.84878540039062,0.6726335287094116,836.2531127929688,119.3288345336914,0.9331477284431458,0.0,0.0,0.18400751054286957,860.9810180664062,146.62802124023438,0.9981266856193542,820.6644287109375,149.1407012939453,0.9879036545753479,876.5209350585938,193.2758026123047,0.9934102892875671,813.8426513671875,191.94859313964844,0.8480237126350403,872.8751220703125,231.66546630859375,0.9821922183036804,809.45654296875,223.43496704101562,0.8276351094245911,857.2694091796875,231.9005126953125,0.9983152151107788,829.8067626953125,231.44320678710938,0.9955164790153503,863.9464111328125,290.0016174316406,0.9964854717254639,818.9793090820312,288.9814453125,0.9899123311042786,870.4249877929688,344.74310302734375,0.9882841110229492,811.190185546875,341.678466796875,0.9754747748374939
8,True,822.7925415039062,125.02730560302734,0.9284545183181763,826.7371215820312,118.99622344970703,0.9447625279426575,820.28857421875,120.27359008789062,0.6360939145088196,843.6504516601562,116.70468139648438,0.9223374128341675,0.0,0.0,0.15650373697280884,871.6558227539062,144.78648376464844,0.9975230097770691,826.1900024414062,147.99819946289062,0.9830800294876099,890.9771728515625,189.6964111328125,0.9925859570503235,816.864501953125,193.53421020507812,0.8265075087547302,884.7059936523438,228.79481506347656,0.9806780219078064,811.8486938476562,234.1988983154297,0.8117687702178955,868.1407470703125,232.27767944335938,0.9983054399490356,837.812255859375,231.062255859375,0.9955343008041382,869.3493041992188,291.7280578613281,0.9970898032188416,825.4522705078125,289.817626953125,0.991661787033081,870.3372802734375,350.8392333984375,0.9911626577377319,816.8622436523438,346.4354553222656,0.9811392426490784
9,True,822.7450561523438,125.03370666503906,0.9278162717819214,826.6871337890625,119.00775909423828,0.9441695213317871,820.2493896484375,120.28044891357422,0.6341865658760071,843.6065063476562,116.72576141357422,0.9217345118522644,0.0,0.0,0.15607057511806488,871.6091918945312,144.7888641357422,0.9975064396858215,826.172119140625,147.98106384277344,0.983014702796936,890.9644775390625,189.67584228515625,0.9925590753555298,816.8953857421875,193.5155792236328,0.8267557621002197,884.7068481445312,228.78053283691406,0.9806327223777771,811.910400390625,234.27989196777344,0.8120220303535461,868.1105346679688,232.2618865966797,0.9983046054840088,837.7963256835938,231.0391387939453,0.9955390095710754,869.357177734375,291.7104187011719,0.9970906972885132,825.4876098632812,289.7882385253906,0.9916805624961853,870.3296508789062,350.8482971191406,0.9911694526672363,816.8886108398438,346.4267272949219,0.9811801910400391
10,True,836.203369140625,120.42666625976562,0.9638915061950684,840.6685180664062,114.43569946289062,0.9616903066635132,831.8583984375,115.57051849365234,0.8406181931495667,854.5347900390625,114.01544952392578,0.9039300084114075,0.0,0.0,0.3638102114200592,877.3705444335938,145.2740478515625,0.9982011318206787,827.4388427734375,148.3129119873047,0.9924681782722473,896.338623046875,188.20330810546875,0.9917575716972351,816.6813354492188,192.29672241210938,0.9079663753509521,891.8341064453125,226.00634765625,0.9800266623497009,814.3433227539062,233.11972045898438,0.8836449980735779,871.0515747070312,233.60052490234375,0.9986286163330078,838.1266479492188,233.03738403320312,0.997132420539856,872.3172607421875,291.6920166015625,0.9975141286849976,829.9041748046875,290.4660949707031,0.9944294691085815,874.2001342773438,349.6261901855469,0.9924250841140747,825.65625,346.21240234375,0.9863724112510681
11,True,836.2172241210938,120.43986511230469,0.9636358618736267,840.6685791015625,114.45499420166016,0.9614052772521973,831.8717651367188,115.58812713623047,0.8400046229362488,854.5017700195312,114.04209899902344,0.9033253192901611,0.0,0.0,0.3638225793838501,877.350830078125,145.29615783691406,0.9981891512870789,827.4136962890625,148.34349060058594,0.992426872253418,896.3518676757812,188.203125,0.991710901260376,816.6590576171875,192.34323120117188,0.907634437084198,891.82763671875,225.99281311035156,0.9799171090126038,814.3172607421875,233.17620849609375,0.8831949830055237,871.074462890625,233.63357543945312,0.9986231327056885,838.141357421875,233.0755157470703,0.9971222281455994,872.3366088867188,291.739990234375,0.99750816822052,829.86181640625,290.5224304199219,0.9944183826446533,874.1961059570312,349.6566467285156,0.9924207329750061,825.5381469726562,346.24951171875,0.9863682389259338
12,True,841.7640380859375,120.84471893310547,0.9660375118255615,846.9852905273438,115.13539123535156,0.9611676335334778,838.2603149414062,115.73603057861328,0.8587046265602112,861.958251953125,115.63094329833984,0.8903979063034058,0.0,0.0,0.3806813061237335,881.6282958984375,147.9744110107422,0.9974036812782288,834.362060546875,149.13157653808594,0.9915139079093933,899.565673828125,191.49815368652344,0.9871730804443359,824.0736694335938,192.8135986328125,0.9094909429550171,894.910400390625,227.46221923828125,0.9723301529884338,820.7843627929688,234.0070037841797,0.8855104446411133,872.147705078125,236.52552795410156,0.9980700612068176,841.0814208984375,235.03514099121094,0.9964912533760071,873.0945434570312,295.30389404296875,0.9967201352119446,834.5623779296875,293.17608642578125,0.993766188621521,873.4332885742188,355.22235107421875,0.9909606575965881,829.1814575195312,351.2328186035156,0.9855853915214539
